Depth      CNPOR        DPOR         GR         RHOB        RHOC        RILD        RILM        RLL3       RxoRt         SP         SSD         DCAL        ABHV         DT         ITT        MEL15       MEL20       MELCAL       SPOR        TBHV    
    57.0000     33.0714     47.6617     62.0992      1.8950     -0.7343     18.9655 100000.0000      0.2277    172.8500    126.1201    412.9895   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    57.5000     40.2492     48.4774     58.4465      1.8810     -0.7310     18.8975 100000.0000      0.2270    172.8405    126.4788    418.2455   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    58.0000     39.1560     48.5192     66.5806      1.8803     -0.7133     18.6231 100000.0000      0.2256    172.4958    126.9484    431.6635   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    58.5000     32.6559     47.8933     77.4513      1.8910     -0.6844     18.5652 100000.0000      0.2249    172.4971    127.4922    451.8939   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    59.0000     28.7133     47.3713     75.6018      1.9000     -0.6676     18.9277 100000.0000      0.2244    173.3442    127.9773    463.4890   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    59.5000     28.5785     47.0216     66.5128      1.9059     -0.6755     19.1632 100000.0000      0.2238    173.9319    128.2611    455.7804   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    60.0000     29.0008     46.9708     64.8913      1.9068     -0.7019     19.1530 100000.0000      0.2247    173.7642    128.3366    434.7756   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    60.5000     29.8927     47.9627     65.7179      1.8898     -0.7357     19.0632 100000.0000      0.2256    173.4131    128.3210    412.9678   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    61.0000     31.9377     50.1755     60.5642      1.8520     -0.7686     19.2129 100000.0000      0.2257    173.7012    128.3079    396.8741   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    61.5000     36.3860     52.1032     54.3728      1.8190     -0.7865     19.4181 100000.0000      0.2259    174.0938    128.3167    390.8080   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    62.0000     42.4869     51.8807     54.7626      1.8228     -0.7732     19.6154 100000.0000      0.2266    174.3582    128.3752    399.3582   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    62.5000     42.3856     49.5455     53.8941      1.8628     -0.7334     19.7239 100000.0000      0.2269    174.5175    128.5474    420.1553   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    63.0000     38.2350     46.5871     44.7549      1.9134     -0.6858     19.4795 100000.0000      0.2261    174.1790    128.8724    445.9190   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    63.5000     35.9324     44.1043     43.7219      1.9558     -0.6454     19.4625 100000.0000      0.2244    174.4338    129.3250    469.1279   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    64.0000     32.3250     42.4794     55.2321      1.9836     -0.6239     19.7802 100000.0000      0.2237    175.1911    129.7962    480.6877   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    64.5000     25.0579     41.7434     64.5655      1.9962     -0.6251     19.9330 100000.0000      0.2234    175.5464    130.1193    476.7382   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    65.0000     22.1161     41.6800     64.1791      1.9973     -0.6409     19.6906 100000.0000      0.2227    175.1903    130.1983    463.3972   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    65.5000     26.4475     42.1429     64.0955      1.9894     -0.6623     19.4898 100000.0000      0.2214    175.0168    130.0960    447.8930   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    66.0000     31.0220     43.0464     69.2551      1.9739     -0.6829     19.5537 100000.0000      0.2200    175.3855    129.9725    435.1155   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    66.5000     31.5507     44.0065     75.4240      1.9575     -0.6954     19.4045 100000.0000      0.2197    175.1545    129.9693    429.0546   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    67.0000     31.2975     44.8229     69.0132      1.9435     -0.6999     19.2091 100000.0000      0.2195    174.7823    130.1222    428.6118   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    67.5000     32.0047     45.7062     56.6070      1.9284     -0.7020     19.2148 100000.0000      0.2191    174.8780    130.3636    430.1127   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    68.0000     29.9530     46.6644     50.9975      1.9120     -0.7031     19.1038 100000.0000      0.2187    174.7146    130.5988    432.7912   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    68.5000     28.1471     47.4443     49.2717      1.8987     -0.7049     18.9913 100000.0000      0.2177    174.6605    130.7551    434.1960   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    69.0000     30.6481     47.7692     47.5615      1.8931     -0.7125     19.0419 100000.0000      0.2173    174.8313    130.8021    429.5513   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    69.5000     33.8798     47.3189     43.3937      1.9008     -0.7224     19.1335 100000.0000      0.2182    174.8562    130.7770    420.5313   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    70.0000     34.4632     45.8878     40.3318      1.9253     -0.7227     18.9535 100000.0000      0.2186    174.4169    130.7479    415.3528   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    70.5000     32.3590     43.7968     43.7064      1.9611     -0.7081     18.4689 100000.0000      0.2181    173.4968    130.7271    418.8212   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    71.0000     30.0817     42.0814     46.5125      1.9904     -0.6890     18.2928 100000.0000      0.2160    173.5039    130.6510    427.0231   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    71.5000     29.8421     41.7006     45.0641      1.9969     -0.6780     18.3987 100000.0000      0.2139    174.1190    130.4610    434.0540   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    72.0000     30.3736     42.4296     43.3173      1.9845     -0.6736     18.4764 100000.0000      0.2129    174.4658    130.2134    440.1000   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    72.5000     31.9197     43.0775     45.3437      1.9734     -0.6676     18.6455 100000.0000      0.2143    174.5600    130.0636    447.2115   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    73.0000     35.8171     42.9593     47.5933      1.9754     -0.6604     18.6920 100000.0000      0.2151    174.5081    130.1100    452.4504   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    73.5000     37.3746     42.8943     41.3651      1.9765     -0.6620     18.4610 100000.0000      0.2151    174.0163    130.3372    450.9712   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    74.0000     35.7788     44.3741     34.6704      1.9512     -0.6793     18.3379 100000.0000      0.2155    173.6970    130.6728    442.8167   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    74.5000     33.4453     47.3574     39.0489      1.9002     -0.7058     18.1869 100000.0000      0.2152    173.4189    131.0162    433.2151   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    75.0000     29.8039     49.9357     53.3051      1.8561     -0.7252     18.1395 100000.0000      0.2135    173.6258    131.2968    427.6730   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    75.5000     29.5068     50.5682     63.0489      1.8453     -0.7251     17.9790 100000.0000      0.2109    173.7607    131.5411    430.0233   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    76.0000     31.7313     49.3388     59.7775      1.8663     -0.7029     17.9560 100000.0000      0.2088    174.0954    131.8381    442.7048   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    76.5000     30.9768     47.6690     48.6959      1.8949     -0.6704     18.2956 100000.0000      0.2081    174.9705    132.2350    462.3379   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    77.0000     32.9265     46.9541     42.4270      1.9071     -0.6489     18.4384 100000.0000      0.2080    175.2848    132.6887    477.4269   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    77.5000     38.7743     47.1122     41.8324      1.9044     -0.6493     18.3502 100000.0000      0.2081    175.0861    133.1300    477.6982   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    78.0000     42.4647     47.3480     47.7811      1.9003     -0.6672     18.3241 100000.0000      0.2081    175.0181    133.5100    463.7707   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    78.5000     40.5842     47.3909     58.7334      1.8996     -0.6915     18.3036 100000.0000      0.2082    174.9604    133.7670    444.4502   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    79.0000     33.6069     47.1137     68.1655      1.9044     -0.7104     18.4045 100000.0000      0.2083    175.1558    133.8633    428.8319   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    79.5000     30.7058     46.4872     69.7554      1.9151     -0.7153     18.2354 100000.0000      0.2084    174.7772    133.8690    422.8973   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    80.0000     32.7542     46.2841     63.7073      1.9185     -0.7064     17.8489 100000.0000      0.2085    173.9326    133.9122    428.8709   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    80.5000     31.2210     47.2323     61.2219      1.9023     -0.6949     17.7372 100000.0000      0.2085    173.6749    134.0468    441.1722   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    81.0000     30.6883     48.8975     59.1349      1.8739     -0.6967     17.8396 100000.0000      0.2086    173.8907    134.2009    445.9132   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    81.5000     33.3771     50.2862     55.0457      1.8501     -0.7157     17.9199 100000.0000      0.2086    174.0539    134.2559    436.1984   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    82.0000     38.3652     50.5731     50.7022      1.8452     -0.7328     18.0262 100000.0000      0.2087    174.2751    134.1985    424.2061   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    82.5000     39.2827     49.4607     45.5112      1.8642     -0.7246     18.0653 100000.0000      0.2087    174.3553    134.1591    426.4279   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    83.0000     39.5624     47.6522     46.1335      1.8951     -0.6951     18.0154 100000.0000      0.2087    174.2499    134.2798    442.5312   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    83.5000     42.0434     46.5387     50.4405      1.9142     -0.6689     18.1907 100000.0000      0.2087    174.6344    134.5834    459.2260   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    84.0000     42.1247     47.0446     49.8517      1.9055     -0.6602     18.5225 100000.0000      0.2087    175.3320    134.9623    468.3654   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    84.5000     40.2764     48.5421     51.8032      1.8799     -0.6644     18.5803 100000.0000      0.2088    175.4459    135.2611    470.7239   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    85.0000     32.9982     49.5791     57.9241      1.8622     -0.6732     18.1500 100000.0000      0.2088    174.5210    135.3790    467.5148   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    85.5000     29.1109     49.6992     58.3054      1.8601     -0.6855     17.6783 100000.0000      0.2088    173.4966    135.3138    457.8542   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    86.0000     34.9583     49.6008     54.1885      1.8618     -0.7082     18.3409 100000.0000      0.2088    174.9393    135.1535    439.5576   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    86.5000     36.8283     49.7906     47.1539      1.8586     -0.7488     22.7060 100000.0000      0.2088    183.2782    135.0446    409.7032   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    87.0000     34.5493     49.2797     41.0127      1.8673     -0.7972     27.4867 100000.0000      0.2088    190.7482    135.1097    374.5261   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    87.5000     33.4905     46.2340     40.9781      1.9194     -0.8117     24.4525 100000.0000      0.2088    186.1789    135.3661    355.8546   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    88.0000     32.5225     41.5992     42.3599      1.9987     -0.7663     19.7315 100000.0000      0.2087    177.8039    135.7438    370.9769   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
    88.5000     32.7520     39.5533     36.3987      2.0336     -0.7017     18.2077 100000.0000      0.2087    174.6695    136.1564    408.8472   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500   -999.2500
